Year,Month,State,Solar MWh,Wind MWh,Temp,Precip
2014,7,VA,NA,NA,73.4,3.82
2014,8,VA,NA,NA,71.3,4.69
2014,9,VA,NA,NA,68.1,2.97
2014,10,VA,NA,NA,57.8,4.02
2014,11,VA,NA,NA,42.1,3.13
2014,12,VA,NA,NA,40.8,3.21
2015,1,VA,NA,NA,33.8,2.59
2015,2,VA,NA,NA,28.9,2.66
2015,3,VA,NA,NA,44.2,3.75
2015,4,VA,NA,NA,55.9,4.51
2015,5,VA,NA,NA,67.1,2.15
2015,6,VA,NA,NA,73.7,6.95
2015,7,VA,NA,NA,75.3,5.05
2015,8,VA,NA,NA,73.2,2.65
2015,9,VA,NA,NA,69.3,5.73
2015,10,VA,NA,NA,56.3,4.58
2015,11,VA,NA,NA,51.1,3.92
2015,12,VA,NA,NA,49.6,5.22
2016,1,VA,NA,NA,33.1,2.93
2016,2,VA,NA,NA,38.4,4.71
2016,3,VA,202,NA,51.8,2.05
2016,4,VA,233,NA,55.1,2.34
2016,5,VA,251,NA,61.9,6.92
2016,6,VA,248,NA,71.8,5.04
2016,7,VA,258,NA,77.3,4.82
2016,8,VA,317,NA,77,3.23
2016,9,VA,303,NA,71.8,5.27
2016,10,VA,649,NA,59.8,3.52
2016,11,VA,9292,NA,48.3,1.37
2016,12,VA,9155,NA,39.1,3.21
2017,1,VA,15117,NA,40.1,3.96
2017,2,VA,18594,NA,46,0.86
2017,3,VA,22757,NA,45.9,3.17
2017,4,VA,24939,NA,60.6,4.85
2017,5,VA,27784,NA,63.4,7.52
2017,6,VA,24437,NA,71.2,3.41
2017,7,VA,29177,NA,76.8,4.13
2017,8,VA,26312,NA,72.8,4.66
2017,9,VA,25255,NA,67.4,2.03
2017,10,VA,26007,NA,60.2,4.5
2017,11,VA,35897,NA,46.1,1.36
2017,12,VA,36945,NA,37.2,1.11
2018,1,VA,47622,NA,31.8,2.67
2018,2,VA,44333,NA,45.2,4.35
2018,3,VA,68886,NA,41.2,3.17
2018,4,VA,78893,NA,52.2,4.43
2018,5,VA,71611,NA,69.7,7.27
2018,6,VA,80021,NA,73.1,5.96
2018,7,VA,76524,NA,75.1,5.39
2018,8,VA,78095,NA,75.2,5.81
2018,9,VA,60926,NA,72.8,7.96
2018,10,VA,66855,NA,59,5.08
2018,11,VA,47481,NA,43.8,6.08
2018,12,VA,41824,NA,39.7,5.36
2019,1,VA,54150,NA,36.3,3.52
2019,2,VA,51223,NA,41.8,5.23
2019,3,VA,82765,NA,43.9,3.31
2019,4,VA,94030,NA,58.1,4.16
2019,5,VA,105091,NA,68.9,3.6
2019,6,VA,92855,NA,71.2,5.81
2019,7,VA,102012,NA,77.1,4.51
2019,8,VA,90043,NA,74.7,3.43
2019,9,VA,87682,NA,72.5,0.94
2019,10,VA,69716,NA,60.6,5.63
2019,11,VA,61790,NA,43.1,2.48
2019,12,VA,57753,NA,41.5,3.38
2020,1,VA,69533,NA,40.6,3.53
2020,2,VA,78607,NA,42.4,5.01
2020,3,VA,101389,NA,51.7,2.93
2020,4,VA,128170,NA,53.3,5.98
2020,5,VA,145661,NA,60.5,4.87
2020,6,VA,155777,NA,71.4,5.13
2020,7,VA,173964,NA,78.8,4.05
2020,8,VA,137712,NA,75.5,8.2
2020,9,VA,122906,NA,66.4,6.31
2020,10,VA,125665,NA,59,5.07
2020,11,VA,117366,NA,51.3,5.15
2020,12,VA,124357,NA,38.4,5.1
2000,1,VT,NA,NA,15,3.79
2000,2,VT,NA,NA,20.8,3.51
2000,3,VT,NA,NA,34.1,2.95
2000,4,VT,NA,NA,39.8,5.93
2000,5,VT,NA,NA,52.9,5.7
2000,6,VT,NA,NA,60.4,3.89
2000,7,VT,NA,NA,63.1,4.95
2000,8,VT,NA,NA,63.3,4.33
2000,9,VT,NA,NA,55.5,2.65
2000,10,VT,NA,NA,45.6,2.81
2000,11,VT,NA,NA,34.8,3.19
2000,12,VT,NA,NA,16.6,4.92
2001,1,VT,NA,1377,17.8,1.55
2001,2,VT,NA,1472,19.5,3.07
2001,3,VT,NA,1407,25.2,5.62
2001,4,VT,NA,903,39.9,0.99
2001,5,VT,NA,976,54.8,2.44
2001,6,VT,NA,771,63.2,3.94
2001,7,VT,NA,696,63.6,3.38
2001,8,VT,NA,467,67.9,2.25
2001,9,VT,NA,582,57.4,4.21
2001,10,VT,NA,1126,47.8,2.03
2001,11,VT,NA,1107,38.5,2.5
2001,12,VT,NA,1249,29.8,2.38
2002,1,VT,NA,1504,25.2,2.55
2002,2,VT,NA,0,24,3.28
2002,3,VT,NA,1131,29.7,3.7
2002,4,VT,NA,992,43.4,4.46
2002,5,VT,NA,1123,49.4,4.56
2002,6,VT,NA,488,60.6,7.07
2002,7,VT,NA,825,66.5,3.32
2002,8,VT,NA,335,66.8,2
2002,9,VT,NA,632,60.4,4.99
2002,10,VT,NA,988,42.9,3.73
2002,11,VT,NA,856,32.3,4.76
2002,12,VT,NA,1498,21.6,2.84
2003,1,VT,NA,913,9.5,2.01
2003,2,VT,NA,994,14.2,1.89
2003,3,VT,NA,1265,27.8,2.69
2003,4,VT,NA,751,38.1,2.81
2003,5,VT,NA,508,51.9,4.22
2003,6,VT,NA,620,61.7,3.12
2003,7,VT,NA,703,66.5,4.42
2003,8,VT,NA,691,67.3,5.51
2003,9,VT,NA,744,58.4,4.87
2003,10,VT,NA,992,44.1,6.76
2003,11,VT,NA,1178,36.5,4.68
2003,12,VT,NA,1470,21.8,6.84
2004,1,VT,NA,1088,7.2,1.2
2004,2,VT,NA,1285,17.5,1.24
2004,3,VT,NA,728,31.6,1.9
2004,4,VT,NA,1224,41.4,3.22
2004,5,VT,NA,855,54.9,5.06
2004,6,VT,NA,777,59.4,3.24
2004,7,VT,NA,325,65.7,5.54
2004,8,VT,NA,503,64.5,7.46
2004,9,VT,NA,842,58.3,3.41
2004,10,VT,NA,947,45.4,1.5
2004,11,VT,NA,1375,34.8,3.59
2004,12,VT,NA,1415,21.4,4.49
2005,1,VT,NA,1324,13.9,3
2005,2,VT,NA,965,21.1,2.41
2005,3,VT,NA,1334,25.1,2.8
2005,4,VT,NA,934,43.4,5.04
2005,5,VT,NA,694,48.7,2.86
2005,6,VT,NA,604,66.5,4.97
2005,7,VT,NA,663,68.6,4.22
2005,8,VT,NA,519,67,4.09
2005,9,VT,NA,880,60.6,3.86
2005,10,VT,NA,1160,47.8,10.23
2005,11,VT,NA,1166,37,5.52
2005,12,VT,NA,1243,21.3,3.39
2006,1,VT,NA,917,26,4.57
2006,2,VT,NA,947,21.3,2.18
2006,3,VT,NA,1080,28.9,1.67
2006,4,VT,NA,908,43,3.25
2006,5,VT,NA,838,54.2,6.71
2006,6,VT,NA,388,62.9,8.67
2006,7,VT,NA,590,69.2,5.01
2006,8,VT,NA,780,63.4,4.75
2006,9,VT,NA,881,56.4,2.98
2006,10,VT,NA,1360,44.4,7.28
2006,11,VT,NA,748,40.5,3.02
2006,12,VT,NA,1251,30.5,4.19
2007,1,VT,NA,1213,19.6,3.49
2007,2,VT,NA,1089,12.8,2.6
2007,3,VT,NA,1243,25.8,3.59
2007,4,VT,NA,738,38.7,5.16
2007,5,VT,NA,706,53.3,3.03
2007,6,VT,NA,681,62.9,3.48
2007,7,VT,NA,635,64.6,5.81
2007,8,VT,NA,474,64.6,3.15
2007,9,VT,NA,508,58.8,3.38
2007,10,VT,NA,983,51.1,5.66
2007,11,VT,NA,1136,32.4,4.73
2007,12,VT,NA,1105,21.5,4.75
2008,1,VT,NA,1386,21.5,2.39
2008,2,VT,NA,997,20.5,6.1
2008,3,VT,NA,997,25.8,4.85
2008,4,VT,NA,628,44.8,3.53
2008,5,VT,NA,949,50,1.45
2008,6,VT,NA,680,63.7,6.39
2008,7,VT,NA,490,67,7.26
2008,8,VT,NA,625,63.1,5.79
2008,9,VT,NA,491,58.5,3.23
2008,10,VT,NA,993,44.1,5.14
2008,11,VT,NA,1026,34.7,2.85
2008,12,VT,NA,973,22.9,5.65
2009,1,VT,NA,1504,10.9,2.77
2009,2,VT,NA,1468,20.6,2.28
2009,3,VT,NA,1070,29.6,2.52
2009,4,VT,NA,1224,43.3,2.54
2009,5,VT,NA,864,52.5,5.4
2009,6,VT,NA,344,60.3,4.91
2009,7,VT,NA,535,64,7.07
2009,8,VT,NA,416,66.2,4.54
2009,9,VT,NA,513,55.8,2.42
2009,10,VT,NA,1152,42.9,5.09
2009,11,VT,NA,989,39.4,4.03
2009,12,VT,NA,1510,21.9,3.86
2010,1,VT,NA,1359,20.1,2.51
2010,2,VT,NA,1609,23.5,3.11
2010,3,VT,NA,1287,35.9,3.94
2010,4,VT,NA,1205,46.2,3.32
2010,5,VT,NA,843,56,2.34
2010,6,VT,NA,823,61.8,5.73
2010,7,VT,NA,746,69.4,3.98
2010,8,VT,NA,768,65.4,4.52
2010,9,VT,NA,962,59.2,3.4
2010,10,VT,NA,1511,45.2,9.16
2010,11,VT,NA,1025,35,3.17
2010,12,VT,NA,1754,20.8,4.03
2011,1,VT,NA,912,15.7,2.29
2011,2,VT,NA,961,17.6,3.56
2011,3,VT,NA,1333,27.5,4.7
2011,4,VT,NA,1129,41.7,6.22
2011,5,VT,289.83,476,56.2,6.77
2011,6,VT,337.69,667,62,4.96
2011,7,VT,287.33,698,68.5,3.43
2011,8,VT,300.92,637,65.8,10.08
2011,9,VT,223.85,454,60.8,6.11
2011,10,VT,184.8,4610,47.7,4.48
2011,11,VT,102.95,10752,40.2,2.06
2011,12,VT,87.64,10556,27.9,3.56
2012,1,VT,66.09,11760,21.4,2.95
2012,2,VT,100.31,8660,25.6,1.22
2012,3,VT,183.55,8372,38.7,1.77
2012,4,VT,264.66,10953,42.7,3.3
2012,5,VT,400.88,7233,57.5,5.56
2012,6,VT,428.12,7031,62.2,3.87
2012,7,VT,402.43,4002,68,3.54
2012,8,VT,757.66,4118,67.1,3.29
2012,9,VT,736.3,6566,57.2,5.51
2012,10,VT,669.86,11703,49.3,5.18
2012,11,VT,505.54,13535,33.1,1.13
2012,12,VT,548.72,12964,27.4,5.03
2013,1,VT,463.61,22936.35,18.6,1.87
2013,2,VT,673.13,21843.55,21.5,1.92
2013,3,VT,943.67,18463.71,29.5,2.38
2013,4,VT,1018.85,19771.15,40.8,2.62
2013,5,VT,1153.83,20956.93,55.1,5.98
2013,6,VT,1332.4,15291.95,62,7.96
2013,7,VT,1240.28,12777.69,69.7,6.33
2013,8,VT,1438.73,15762.89,64.1,3.41
2013,9,VT,2380.01,18440.15,56.5,4.41
2013,10,VT,2506.3,23356.56,47.8,2.37
2013,11,VT,2059.84,25187,31.8,3.88
2013,12,VT,2082.37,21246.07,21.4,3.43
2014,1,VT,1334.34,31112.31,14.6,3.11
2014,2,VT,1502.91,24565.59,16.6,3.18
2014,3,VT,2308.91,30211.03,18.6,3.38
2014,4,VT,2629.41,32901.34,40.5,3.25
2014,5,VT,2923.49,26134.28,53.6,4.68
2014,6,VT,3150.31,17489.83,62.6,4.57
2014,7,VT,2783.47,16586.92,66.5,6.27
2014,8,VT,2713.98,16034.44,63.3,3.48
2014,9,VT,3062.62,22504.88,57.5,1.85
2014,10,VT,2978.52,31147.57,49.3,5.13
2014,11,VT,2309.94,32815.52,33.3,2.55
2014,12,VT,1500.67,24135.74,27,4.63
2015,1,VT,2280,37854,12.2,2.79
2015,2,VT,2930,30132,5.3,1.79
2015,3,VT,4183,34407,22.3,1.34
2015,4,VT,4761,32271,39.5,2.71
2015,5,VT,4780,29155,58.6,3.06
2015,6,VT,4952,21039,59.9,8.63
2015,7,VT,5015,20939,66.2,4.08
2015,8,VT,5111,16177,66.6,2.95
2015,9,VT,4230,14708,62.4,4.73
2015,10,VT,3611,31279,44.3,3.48
2015,11,VT,3309,31532,39.2,1.81
2015,12,VT,2861,25871,35.1,5.07
2016,1,VT,2213,31440,20.9,1.62
2016,2,VT,4428,31003,23.9,4.71
2016,3,VT,3851,25606,33.6,2.96
2016,4,VT,4325,23365,38.2,2.6
2016,5,VT,5616,23871,54,2.74
2016,6,VT,5576,26202,62,3.29
2016,7,VT,6422,19815,67.4,3.83
2016,8,VT,6375,19929,67.5,4.82
2016,9,VT,5940,18106,59.9,2.12
2016,10,VT,5450,25107,47.7,3.55
2016,11,VT,4847,19777,36.8,2.78
2016,12,VT,3988,26961,23.9,3.6
2017,1,VT,4098,27869,24.8,2.53
2017,2,VT,6677,31538,25.6,2.84
2017,3,VT,9167,31863,23.5,3.3
2017,4,VT,9667,23242,45.2,4.19
2017,5,VT,9594,22997,51.8,5.72
2017,6,VT,11524,20924,61.5,6.46
2017,7,VT,11269,13545,65.2,4.23
2017,8,VT,11175,17232,63.3,3.55
2017,9,VT,9023,18056,60.8,2.93
2017,10,VT,7970,27032,53,5.26
2017,11,VT,4984,32557,33,2.19
2017,12,VT,3652,38552,17.9,3.1
2018,1,VT,3969,40845,16.5,3.49
2018,2,VT,6338,34600,25.5,2.95
2018,3,VT,10120,38802,28.2,3.03
2018,4,VT,11173,30017,36.1,4.7
2018,5,VT,13005,29413,56.5,1.99
2018,6,VT,13185,24119,60.1,3.85
2018,7,VT,12121,20637,69.2,4.35
2018,8,VT,10033,18455,68.4,4.2
2018,9,VT,7051,21726,60.6,4.03
2018,10,VT,7631,40511,44.5,4.4
2018,11,VT,5559,35502,30,6.33
2018,12,VT,6553,38718,23,3.75
2019,1,VT,7779,36518,14.9,5.05
2019,2,VT,8984,36128,19,2.71
2019,3,VT,12629,41622,25.9,2.06
2019,4,VT,13841,37790,41.2,5.59
2019,5,VT,13977,25830,50.8,5.66
2019,6,VT,15415,23439,60.5,5.61
2019,7,VT,18457,17891,68.9,3.39
2019,8,VT,15279,18988,64.6,3.79
2019,9,VT,15942,25781,56.8,3.18
2019,10,VT,10783,33712,47.3,6.83
2019,11,VT,8708,38051,29.3,3.98
2019,12,VT,5492,41728,23.3,3.55
2020,1,VT,7615,22800,23.6,2.78
2020,2,VT,9541,23629,22.4,3.24
2020,3,VT,15744,41790,33.1,2.93
2020,4,VT,18519,38784,38.7,3.94
2020,5,VT,23395,35958,52.6,2.95
2020,6,VT,21938,20830,62.7,2.37
2020,7,VT,23493,24016,70.9,4.05
2020,8,VT,20668,24851,65.3,4.34
2020,9,VT,16882,32497,57.1,2.62
2020,10,VT,13792,32883,46.4,4.52
2020,11,VT,10047,45405,38,2.9
2020,12,VT,7186,40143,27.3,3.47
2000,1,WA,NA,NA,30.4,6.09
2000,2,WA,NA,NA,35.2,4.28
2000,3,WA,NA,NA,39.1,3.94
2000,4,WA,NA,NA,47.8,2.29
2000,5,WA,NA,NA,51.1,3.06
2000,6,WA,NA,NA,58.5,2.14
2000,7,WA,NA,NA,63.5,0.68
2000,8,WA,NA,NA,63.4,0.4
2000,9,WA,NA,NA,56.3,1.97
2000,10,WA,NA,NA,46.8,2.93
2000,11,WA,NA,NA,32.6,3.02
2000,12,WA,NA,NA,29.4,3.41
2001,1,WA,NA,NA,31.8,2.98
2001,2,WA,NA,NA,32.1,2.08
2001,3,WA,NA,NA,40,3.56
2001,4,WA,NA,NA,43.5,3.26
2001,5,WA,NA,NA,53.1,1.92
2001,6,WA,NA,NA,55.6,2.48
2001,7,WA,NA,NA,63.4,0.73
2001,8,WA,NA,NA,66,1.43
2001,9,WA,NA,NA,59.8,0.79
2001,10,WA,NA,NA,45.7,4.6
2001,11,WA,NA,NA,39.7,7.67
2001,12,WA,NA,NA,31.8,7.66
2002,1,WA,NA,48165,32.9,7.33
2002,2,WA,NA,20573,34.3,4.23
2002,3,WA,NA,51055,35.6,4.46
2002,4,WA,NA,35357,44.7,3.23
2002,5,WA,NA,27961,49.7,2
2002,6,WA,NA,32637,59.5,1.81
2002,7,WA,NA,35508,66.1,0.55
2002,8,WA,NA,31107,63.6,0.31
2002,9,WA,NA,33530,57.5,0.79
2002,10,WA,NA,25570,45.5,0.64
2002,11,WA,NA,33299,39.2,3.8
2002,12,WA,NA,41819,34.6,7.36
2003,1,WA,NA,28414,36.1,8.26
2003,2,WA,NA,35201,35.4,2.49
2003,3,WA,NA,71159,41,7.09
2003,4,WA,NA,75852,44.6,3.84
2003,5,WA,NA,42479,51.3,1.48
2003,6,WA,NA,74182,60.8,0.52
2003,7,WA,NA,61351,67.5,0.14
2003,8,WA,NA,54592,65.9,0.29
2003,9,WA,NA,33358,60,1.23
2003,10,WA,NA,42279,50.6,6.32
2003,11,WA,NA,51822,33.3,6.3
2003,12,WA,NA,32985,31.6,5.51
2004,1,WA,NA,70008,29.8,6.2
2004,2,WA,NA,59156,35.1,3.2
2004,3,WA,NA,84525,42.9,3.23
2004,4,WA,NA,61898,48.6,1.35
2004,5,WA,NA,72252,52.4,3.06
2004,6,WA,NA,47960,60.4,1.63
2004,7,WA,NA,39256,67.3,0.4
2004,8,WA,NA,46538,67,3.21
2004,9,WA,NA,56924,56.1,2.81
2004,10,WA,NA,65254,48.5,3.81
2004,11,WA,NA,57578,38.1,3.79
2004,12,WA,NA,75230,34.5,4.96
2005,1,WA,NA,29818,31.5,4.58
2005,2,WA,NA,22959,35.8,1.11
2005,3,WA,NA,56127,42.7,4.39
2005,4,WA,NA,41823,46.3,3.37
2005,5,WA,NA,47824,54.7,3.64
2005,6,WA,NA,62999,57,2.03
2005,7,WA,NA,33923,65,1.09
2005,8,WA,NA,38285,65.8,0.49
2005,9,WA,NA,39536,55.7,1.59
2005,10,WA,NA,44419,48.4,4.15
2005,11,WA,NA,49375,35.7,5.48
2005,12,WA,NA,31382,29.4,6.72
2006,1,WA,NA,151245,35.9,11.78
2006,2,WA,NA,80937,32.8,3.57
2006,3,WA,NA,85225,38.8,3.48
2006,4,WA,NA,76677,45.7,2.93
2006,5,WA,NA,72614,53,2.37
2006,6,WA,NA,59248,59.8,2.23
2006,7,WA,NA,80800,67.5,0.38
2006,8,WA,NA,52627,64.2,0.18
2006,9,WA,NA,48994,58.8,1.17
2006,10,WA,NA,62996,47,1.81
2006,11,WA,NA,184141,36.1,13.51
2006,12,WA,NA,82147,30.5,6.85
2007,1,WA,NA,151210,28.6,5.11
2007,2,WA,NA,154833,35.6,4.61
2007,3,WA,NA,210651,41.5,5.26
2007,4,WA,NA,196938,44.9,2.13
2007,5,WA,NA,182810,52.9,1.42
2007,6,WA,NA,210675,57.5,1.68
2007,7,WA,NA,155546,68.1,1.06
2007,8,WA,NA,200004,63.3,0.7
2007,9,WA,NA,201381,56.7,1.43
2007,10,WA,NA,206440,45.6,4.06
2007,11,WA,NA,195600,36.4,3.97
2007,12,WA,NA,371735,30.4,8.81
2008,1,WA,0,314223,27.4,5.79
2008,2,WA,0,297356,35.4,3.65
2008,3,WA,0,360743,37,4.03
2008,4,WA,0,375080,40.8,2.29
2008,5,WA,0,330213,53.1,1.58
2008,6,WA,0,396599,56.2,1.88
2008,7,WA,0,306991,64.4,0.48
2008,8,WA,0,297020,64,2.13
2008,9,WA,0,169659,57.8,0.65
2008,10,WA,0,237552,46.6,2.36
2008,11,WA,0,253045,40.2,6.84
2008,12,WA,0,319003,26.2,5.71
2009,1,WA,0,316368,30.1,6.23
2009,2,WA,0,144355,33.1,1.98
2009,3,WA,0,434708,35.3,4.89
2009,4,WA,0,321906,44.1,2.66
2009,5,WA,0,329865,52.3,3.12
2009,6,WA,0,356267,59.9,0.96
2009,7,WA,0,239252,67.5,0.66
2009,8,WA,0,345142,65.4,0.86
2009,9,WA,0,281838,59.9,1.65
2009,10,WA,0,307453,44.2,5.57
2009,11,WA,0,334358,38,7.93
2009,12,WA,0,160973,26.6,3.39
2010,1,WA,0,221023,36.3,6.24
2010,2,WA,0,129578,38.5,3.38
2010,3,WA,0,400693,40.9,3.72
2010,4,WA,0,619198,44.6,4.04
2010,5,WA,0,522239,48.7,4.28
2010,6,WA,0,518823,55.9,3.28
2010,7,WA,0,421865,64.2,0.41
2010,8,WA,0,470535,63.5,0.74
2010,9,WA,0,361466,57.1,3.46
2010,10,WA,0,348410,48.6,4.29
2010,11,WA,0,402319,34.8,5.78
2010,12,WA,0,328528,31.9,7.7
2011,1,WA,31,518645.3,32.1,6.53
2011,2,WA,51,483974.7,31.1,4.09
2011,3,WA,56,513424.1,38.4,7.81
2011,4,WA,84,745466.3,40.2,4.67
2011,5,WA,86,557166.4,48.6,4.09
2011,6,WA,99,636905.1,55.5,1.44
2011,7,WA,97,529229.5,61,1.06
2011,8,WA,105,572490.7,64.9,0.2
2011,9,WA,84,367252.8,61,1.29
2011,10,WA,61,496779.1,47.2,3.34
2011,11,WA,43,499321.1,35.3,6.1
2011,12,WA,43,341725.1,31,3.2
2012,1,WA,30,531349.1,30.7,6.35
2012,2,WA,51,511227.4,34.5,4.76
2012,3,WA,59,776617.7,37.6,7.87
2012,4,WA,80,607409.2,46,3.93
2012,5,WA,87,682260.2,50.9,2.31
2012,6,WA,85,724131.6,55,3.93
2012,7,WA,104,468517.3,65.2,1.43
2012,8,WA,100,483704.5,66.2,0.1
2012,9,WA,87,316103.3,59.7,0.16
2012,10,WA,61,515701.6,47.4,6.47
2012,11,WA,27,344770.2,39,7.31
2012,12,WA,23,637973.9,32.5,8.25
2013,1,WA,44,502428.3,29.1,3.97
2013,2,WA,54,672275.3,35.5,2.76
2013,3,WA,64,648699.2,40.2,3.75
2013,4,WA,80,889727.8,44.7,4.23
2013,5,WA,57,609976.3,53.5,3.01
2013,6,WA,52,537373.4,58.7,2.26
2013,7,WA,105,568053.3,67.2,0.16
2013,8,WA,87,456065.9,66.2,1.6
2013,9,WA,70,587329.4,59.7,5.6
2013,10,WA,74,350266.3,46.1,1.37
2013,11,WA,41,504767.7,36.7,4.03
2013,12,WA,34,677402.2,28.2,2.94
2014,1,WA,31,448446.2,34.1,4.42
2014,2,WA,30,539478.9,29.8,6.28
2014,3,WA,70,753190.6,40.1,7.78
2014,4,WA,89,769335,45.8,3.78
2014,5,WA,98,722681.7,54.3,2.44
2014,6,WA,92,782244,58.3,1.73
2014,7,WA,73,551602.4,68.6,0.77
2014,8,WA,41,490094.7,67.3,1.47
2014,9,WA,82,516068,59.8,1.79
2014,10,WA,48,479747,51.9,6.01
2014,11,WA,45,678691.8,36.3,6.1
2014,12,WA,30,532188.3,34.2,6.23
2015,1,WA,29,303683,35.1,4.96
2015,2,WA,46,491854,40.7,4.3
2015,3,WA,72,572881,44.8,4.32
2015,4,WA,92,680551,45.7,1.82
2015,5,WA,93,523797,56,1.51
2015,6,WA,98,567023,65.5,0.47
2015,7,WA,102,772253,68.6,0.42
2015,8,WA,89,716760,66.6,1.33
2015,9,WA,51,554268,56.2,1.5
2015,10,WA,56,577860,52.4,4.18
2015,11,WA,43,607873,36,7.02
2015,12,WA,19,706583,32.1,11.42
2016,1,WA,21,437982,33,6.82
2016,2,WA,48,630887,39.1,5.08
2016,3,WA,62,818556,41.8,6.99
2016,4,WA,82,698815,51.6,1.6
2016,5,WA,90,796999,55.1,1.54
2016,6,WA,95,779940,59.9,1.83
2016,7,WA,95,735289,63.6,1.16
2016,8,WA,93,574730,65.9,0.36
2016,9,WA,34,683964,56.4,1.67
2016,10,WA,37,605992,47.4,10.29
2016,11,WA,36,605672,43,6.87
2016,12,WA,34,673021,26.1,4.93
2017,1,WA,19,282012,24.8,3.64
2017,2,WA,0,441178,31,7.17
2017,3,WA,0,649641,39.3,8.53
2017,4,WA,0,805912,44.2,4.88
2017,5,WA,22,566795,53.7,2.42
2017,6,WA,82,772394,59.5,1.55
2017,7,WA,100,826633,67.1,0.04
2017,8,WA,88,610528,68.6,0.14
2017,9,WA,67,528445,59.8,1.35
2017,10,WA,66,664263,46.2,5.06
2017,11,WA,24,498477,37.7,8.86
2017,12,WA,13,278878,29.9,5.09
2018,1,WA,2,447072,35.4,7.74
2018,2,WA,4,862625,32.4,4.39
2018,3,WA,27,707910,38.8,3.29
2018,4,WA,78,793400,45.3,5.47
2018,5,WA,76,751372,57.6,1.08
2018,6,WA,80,836278,58.2,1.36
2018,7,WA,69,756313,67.5,0.17
2018,8,WA,46,819258,66,0.35
2018,9,WA,44,559132,56.3,1.59
2018,10,WA,33,393659,47.4,3.65
2018,11,WA,695,515776,38.6,5.21
2018,12,WA,541,457299,33.1,7.02
2019,1,WA,2007,315000,34.2,4.51
2019,2,WA,2318,385083,25.3,4.09
2019,3,WA,3546,365545,36.2,1.41
2019,4,WA,4137,763529,46.3,3.5
2019,5,WA,4342,719947,55.6,1.82
2019,6,WA,5245,883560,59.5,1.05
2019,7,WA,5176,819072,63.8,0.91
2019,8,WA,5068,688065,66.4,0.94
2019,9,WA,4124,640688,57.1,3.62
2019,10,WA,3793,518557,42.8,3.79
2019,11,WA,2424,325184,37.6,1.85
2019,12,WA,1547,253030,33.5,5.58
2020,1,WA,957,754497,34.2,10.48
2020,2,WA,2707,844761,35.5,4.93
2020,3,WA,3979,805618,38.2,2.83
2020,4,WA,4946,758116,46,1.38
2020,5,WA,5254,684456,53.3,3.5
2020,6,WA,5477,643400,57.9,2.38
2020,7,WA,6606,554635,64.7,0.38
2020,8,WA,5779,538287,65.7,0.45
2020,9,WA,3965,501437,61.2,2.36
2020,10,WA,3783,745651,48.3,3.98
2020,11,WA,2103,821502,37.6,6.37
2020,12,WA,1269,673894,33.7,6.04
2000,1,WI,NA,NA,15.1,1.17
2000,2,WI,NA,NA,25.3,1.27
2000,3,WI,NA,NA,38.4,1.36
2000,4,WI,NA,NA,42.9,2.42
2000,5,WI,NA,NA,57.1,4.26
2000,6,WI,NA,NA,62.8,6.69
2000,7,WI,NA,NA,67.6,4.33
2000,8,WI,NA,NA,67.6,3.8
2000,9,WI,NA,NA,58.1,3.78
2000,10,WI,NA,NA,50.5,0.89
2000,11,WI,NA,NA,32.4,2.71
2000,12,WI,NA,NA,8.6,1.51
2001,1,WI,NA,4482,19.1,1.17
2001,2,WI,NA,3550,14.8,1.65
2001,3,WI,NA,3436,28,0.68
2001,4,WI,NA,5266,46.8,4.86
2001,5,WI,NA,3880,57,4.91
2001,6,WI,NA,4381,64.4,4.73
2001,7,WI,NA,3583,70,2.61
2001,8,WI,NA,4023,69.7,4.48
2001,9,WI,NA,6410,57.3,4.04
2001,10,WI,NA,12297,46.1,2.43
2001,11,WI,NA,11316,43.2,2.26
2001,12,WI,NA,9660,27.5,1.23
2002,1,WI,NA,5115,24,0.5
2002,2,WI,NA,6139,26.7,1.78
2002,3,WI,NA,5044,24.8,2.27
2002,4,WI,NA,4548,42.9,4.21
2002,5,WI,NA,3680,50.8,3
2002,6,WI,NA,2280,66.4,5.64
2002,7,WI,NA,1926,72.7,3.63
2002,8,WI,NA,2083,67.4,4.58
2002,9,WI,NA,3006,61.6,4.57
2002,10,WI,NA,3390,42.1,3.93
2002,11,WI,NA,3620,31.4,0.39
2002,12,WI,NA,5349,24.2,0.58
2003,1,WI,NA,5218,13.7,0.36
2003,2,WI,NA,8731,13.7,0.64
2003,3,WI,NA,10051,29.1,1.85
2003,4,WI,NA,10220,42.6,2.76
2003,5,WI,NA,8404,53.8,4.82
2003,6,WI,NA,4838,63.1,3.35
2003,7,WI,NA,5713,68.4,3.28
2003,8,WI,NA,4210,70.1,1.96
2003,9,WI,NA,8182,59.4,3.15
2003,10,WI,NA,8296,46.8,1.37
2003,11,WI,NA,11798,32.9,3.17
2003,12,WI,NA,11919,24.8,1.31
2004,1,WI,NA,10283,10.7,0.81
2004,2,WI,NA,9081,20.8,1.66
2004,3,WI,NA,12778,33.6,3.08
2004,4,WI,NA,9636,44.6,2.17
2004,5,WI,NA,8516,53.1,7.54
2004,6,WI,NA,5388,62,4.57
2004,7,WI,NA,3698,66.8,3.1
2004,8,WI,NA,5295,62.2,3.05
2004,9,WI,NA,7970,63.1,2.17
2004,10,WI,NA,10587,48.2,3.61
2004,11,WI,NA,7749,36.7,1.65
